,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
7021,62,8,0,1,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.096774194,0.0,0,0,1,0,0,1,0,1,0,0,0,0,7,0,2,5,2,14,5,14,6.428571429,5.0,6.666666667,0,0,0,0,0,0,43,0.813953488,0.186046512,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,38.46153846,0,0,0,0,0,0,164,-1,842241,0,0,4
10935,55,47,1,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.254545455,0.29787234,0,0,0,0,0,3,0,0,1,0,0,0,4,3,1,1,0,30,30,0,10.0,10.0,0.0,0,0,0,0,0,0,22,0.227272727,0.772727273,0,2,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,227,5616,0,0,1,5
3753,92,22,1,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.152173913,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,2,2,15,2,32,15,32,10.14285714,15.0,9.333333333,3,0,0,0,0,0,11,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,1,1
8426,100,22,0,3,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,10,3,3,3,3,14,14,12,8.0,8.5,7.875,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,70,5044,380,0,0,5
10944,38,13,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,10,3,10,10,8,6.25,10.0,5.0,0,0,0,0,0,0,5,0.2,0.8,0,1,0,1.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1222,6083,0,0,1,1
9563,78,12,1,4,0,0,1,2,0,3,0,0,0,5,0,1,0,2,0,0,0,0,0,0,1,0.128205128,0.75,0,0,1,1,1,3,0,0,0,0,0,0,16,2,1,2,1,16,3,16,4.1875,2.25,4.833333333,1,0,0,0,0,2,25,0.16,0.84,0,0,0,0.428571429,0,0.380952381,1,1,0.0,0,0.0,100.0,0,0,0,30.76923077,0,0,0,1,1,1,0,-1,0,1,1,0
6475,34,15,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,4,11,4,11,11,5,6.666666667,11.0,4.5,0,0,0,0,0,0,37,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,91,1369,0,0,1,0
8813,39,17,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,3,13,3,13,13,9,8.333333332999999,13.0,6.0,0,0,0,0,0,0,13,0.846153846,0.153846154,0,0,0,0.0,0,0.0,0,0,60.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,81,-1,0,0,1,0
2447,87,17,0,2,4,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0.091954023,0.0,0,0,0,0,0,2,0,0,0,0,0,0,12,6,2,3,2,9,9,8,5.25,6.0,5.1,0,0,0,0,0,0,50,0.64,0.36,0,1,0,0.444444444,0,0.055555556,0,1,50.0,0,50.0,50.0,0,0,0,44.44444444,0,0,0,1,0,0,0,8721,6085,0,0,7
7907,70,16,0,3,0,0,1,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.071428571,0.3125,0,0,0,0,0,3,0,1,0,0,1,0,10,0,3,5,3,10,7,10,5.1,6.0,4.875,0,0,0,0,0,0,11,0.636363636,0.363636364,0,1,0,0.0,0,0.0,0,1,75.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,343,5136,47077,0,1,2
461,54,19,0,2,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,0,0,0,1,0.037037037,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,4,3,3,7,11,11,10,7.8,7.0,8.333333332999999,0,0,0,0,0,0,208,0.596153846,0.403846154,0,2,0,0.0,0,0.011904762,0,1,64.70588235,0,80.0,20.0,0,0,0,11.53846154,0,0,0,1,1,0,633,6672,6935,0,1,5
10205,128,14,1,2,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.4375,0.142857143,0,0,0,0,0,2,1,0,0,0,0,0,9,14,3,3,3,49,6,49,12.11111111,4.5,14.28571429,1,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,1,1,0,0,89,276,0,0,1,0
668,192,11,1,15,10,0,0,0,0,0,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.552083333,0.0,0,0,0,0,0,3,0,1,0,0,0,0,31,26,1,4,1,14,4,14,4.677419355,4.0,4.7,0,0,0,0,0,0,20,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,198,-1,0,0,1,0
10558,16,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,0,0,49,0.93877551,0.06122449,0,0,0,0.0,0,0.333333333,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,1,0,372,1820,939835,0,0,4
9731,34,17,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,4,0,3,4,3,8,8,5,5.0,6.0,4.0,1,0,0,0,0,0,103,0.932038835,0.067961165,0,1,0,0.285714286,0,0.0,0,1,81.81818182,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,242,7062,1760637,1,1,1
5955,32,14,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.1875,0.0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,10,3,10,10,6,6.333333333,10.0,4.5,0,0,0,0,0,0,151,0.443708609,0.556291391,0,0,0,0.071428571,0,0.0,0,1,33.33333333,0,0.0,100.0,0,0,0,54.6875,0,0,0,1,1,0,234,496,493686,0,1,0
4382,33,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,5,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,88,0.852272727,0.147727273,0,0,0,0.307692308,0,0.0,0,1,62.5,0,28.57142857,71.42857143,0,0,0,84.61538462,0,0,0,1,0,0,277,1549,5580350,0,0,2
4743,42,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,10,10,9,7.0,6.5,7.5,0,0,0,0,0,0,130,0.807692308,0.192307692,0,0,0,0.24,0,0.0,0,0,90.47619048,0,0.0,100.0,0,0,0,26.66666667,0,0,0,0,0,0,296,9202,684,0,0,6
2342,15,7,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,0,0,47,0.957446809,0.042553191,0,0,0,0.5,0,0.5,1,0,100.0,0,95.0,5.0,0,0,0,100.0,0,0,0,0,0,0,0,-1,15858,0,0,4
7067,68,12,0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,5,9,5,9,9,9,7.285714286,9.0,7.0,3,0,0,0,0,0,12,0.666666667,0.333333333,0,0,0,0.5,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,40.0,0,0,0,0,0,0,0,-1,0,0,1,1
7284,34,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,130,0.992307692,0.007692308,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,61,1400,5664469,0,0,3
1562,55,25,0,3,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,3,3,4,7,7,6,4.625,4.5,4.75,0,0,0,0,0,0,29,0.7241379309999999,0.275862069,0,0,0,0.125,0,0.0,1,0,45.45454545,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,227,4887,0,0,0,3
3941,31,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,8,8,0,5.333333333,5.333333333,0.0,0,0,0,0,0,0,112,0.9375,0.0625,0,0,0,0.428571429,0,0.0,0,1,62.5,0,100.0,0.0,0,0,0,66.66666667,0,0,0,1,1,0,48,5065,3482258,0,0,3
9974,36,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,10,10,8,10,7.0,5.5,10.0,0,1,0,0,0,0,53,0.622641509,0.377358491,0,5,0,0.0,0,0.0,0,1,12.5,0,0.0,0.0,0,0,0,80.0,0,0,0,1,1,0,2806,8518,8,0,0,10
6934,58,24,0,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,1,0,7,5,3,3,3,16,16,7,5.857142857,9.5,4.4,0,0,0,0,0,0,322,0.8447204970000001,0.155279503,0,1,0,0.5,0,0.04,1,1,77.77777778,0,100.0,0.0,0,0,0,52.68817204,0,0,0,1,0,0,79,7226,52480,0,0,5
10664,25,16,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,13,13,0,13,13,0,13.0,13.0,0.0,0,0,0,0,0,0,22,0.590909091,0.409090909,0,2,0,0.111111111,0,0.0,0,1,62.5,0,0.0,0.0,0,0,0,60.0,0,0,0,1,1,1,0,-1,0,0,0,1
11423,85,15,0,4,0,0,1,0,0,3,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.047058824,0.0,0,0,0,0,0,3,0,0,0,0,0,0,10,3,3,3,3,26,5,26,6.1,4.0,6.625,0,0,0,0,0,0,92,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,1,0,100.0,0,0,0,0,1,0,293,5186,10408014,0,1,1
8265,58,29,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0172413789999999,0.034482759,0,0,0,0,0,3,0,0,1,0,0,0,6,1,1,1,4,15,12,15,6.833333333,5.5,9.5,0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,228,5616,0,0,1,5
3635,64,17,0,3,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,3,0,0,0,0,1,0,8,3,3,3,3,9,9,9,5.75,6.0,5.666666667,0,0,0,0,0,0,35,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,160,8604,271832,0,0,4
3003,94,20,0,3,0,0,1,0,0,1,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0.074468085,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,1,2,4,2,23,11,23,8.222222222000001,7.5,8.428571429,0,0,0,0,0,0,42,0.904761905,0.095238095,0,1,0,0.0,0,0.0,0,1,75.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,231,134,0,0,1,2
7500,81,27,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.259259259,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,4,2,3,2,32,19,32,13.2,11.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0,0,0.0,0,0.0,0,0,100.0,0,80.0,20.0,0,0,0,100.0,0,0,0,1,0,0,76,5767,0,0,1,2
11385,26,19,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.038461538,0.052631579,0,0,0,0,0,2,0,1,0,0,0,0,3,0,2,2,0,8,8,0,4.333333333,4.333333333,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,228,137,0,0,1,0
1718,64,20,0,3,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,1,0,9,3,2,3,2,12,12,8,5.0,7.5,4.285714286,3,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,209,157,0,0,1,0
4568,33,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,1,0,0,0,0,0,32,0.90625,0.09375,0,0,0,0.0,0,0.0,0,0,91.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,258,4489,0,0,0,3
11364,52,18,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,3,14,3,14,14,8,7.4,14.0,5.75,1,0,0,0,0,0,107,0.934579439,0.065420561,0,1,0,0.0,0,0.0,0,1,82.60869565,0,96.15384615,3.846153846,0,0,0,100.0,0,0,0,1,1,0,298,1528,3830391,0,1,1
1408,155,47,1,7,1,0,1,3,0,4,0,0,0,3,0,2,2,0,0,0,0,1,0,0,0,0.141935484,0.0,0,0,0,0,0,3,0,0,0,0,0,0,18,7,2,3,2,36,15,36,7.0,6.333333333,7.333333333,1,0,0,0,0,2,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,677,2975,302094,0,1,1
8998,23,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,4,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,552,0.7771739129999999,0.222826087,0,0,0,0.032520325,0,0.333333333,0,1,13.23529412,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,58,9438,9638228,0,0,4
9597,93,24,1,3,0,0,0,0,0,0,5,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0.129032258,0.0,0,0,0,0,0,3,0,0,0,0,0,0,15,6,1,6,1,13,13,8,4.533333333,9.5,3.769230769,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,246,5232,0,0,0,7
3043,43,34,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.046511628,0.058823529,0,0,0,0,0,2,0,0,0,0,0,0,2,2,9,9,0,20,20,0,14.5,14.5,0.0,0,1,0,0,0,0,115,0.556521739,0.443478261,0,9,0,0.078431373,0,0.039215686,0,1,64.0,0,0.0,100.0,0,0,0,60.0,0,0,0,1,0,0,586,7448,0,0,0,8
3400,73,29,0,4,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,3,3,3,21,21,17,8.0,12.0,6.4,0,0,0,0,0,0,6,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,345,2941,0,0,1,0
7931,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,74,0.945945946,0.054054054,0,0,0,0.25,0,0.0,0,0,87.5,0,100.0,0.0,0,0,0,0.0,0,0,0,0,0,0,599,4880,739559,0,0,4
1053,40,23,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.075,0.130434783,0,0,0,0,0,3,1,0,0,0,0,0,5,1,3,4,3,8,8,5,5.0,5.666666667,4.0,1,0,0,0,0,0,13,0.846153846,0.153846154,0,0,0,0.0,0,0.0,0,0,60.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,289,75,0,0,1,0
9613,31,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,78,0.91025641,0.08974359,0,0,0,0.142857143,0,0.0,0,0,92.85714286,0,100.0,0.0,0,0,0,64.70588235,0,0,0,1,1,0,186,2006,3760288,0,0,3
7662,25,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,2,11,2,11,11,2,6.5,11.0,2.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,265,3753,0,0,1,1
3979,41,32,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,9,9,0,18,18,0,13.5,13.5,0.0,0,1,0,0,0,0,56,0.196428571,0.8035714290000001,0,9,0,0.0,0,0.0,0,1,25.0,0,50.0,50.0,0,0,0,100.0,0,0,0,1,0,0,585,7449,0,0,0,8
967,32,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,56,0.875,0.125,0,0,0,0.285714286,0,0.428571429,0,1,88.23529412,0,100.0,0.0,0,0,0,20.0,0,0,0,1,1,0,263,2658,2791701,0,0,4
7145,84,20,0,3,5,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,11,1,2,17,2,17,17,8,5.727272727000001,17.0,4.6,2,0,0,0,0,0,23,0.826086957,0.173913043,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,66.66666667,0,0,0,1,1,0,46,3242,0,0,1,2
592,32,12,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,4,8,4,8,8,6,6.0,8.0,5.0,0,0,0,0,0,0,30,0.3666666670000001,0.6333333329999999,0,5,0,0.0,0,0.0,0,1,41.66666667,0,0.0,0.0,0,0,0,50.0,0,0,0,1,1,0,23,2899,492072,0,0,4
1584,72,28,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,3,0,6,1,4,6,4,18,18,15,9.5,12.0,8.25,1,0,0,0,0,0,23,0.695652174,0.304347826,0,0,0,0.857142857,0,0.428571429,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,120,976,0,0,1,0
7767,60,27,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,2,0,6,5,3,3,3,17,17,8,7.0,10.0,5.5,1,0,0,0,0,0,587,0.969335605,0.030664395,0,0,0,0.055555556,0,0.055555556,0,1,60.0,0,98.31932773,1.680672269,0,0,0,96.91780822,0,0,0,1,1,0,43,3245,0,0,1,0
3244,46,17,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,5,3,1,3,1,11,7,11,5.8,5.0,6.333333333,0,0,0,0,0,0,443,0.977426637,0.022573363,0,1,0,0.2,0,0.0,0,1,70.58823529,0,66.66666667,33.33333333,0,0,0,100.0,0,0,0,0,0,0,1008,8488,3147,0,0,5
2455,74,14,0,2,14,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.067567568,0.0,0,0,0,0,0,2,1,0,0,0,2,0,11,3,1,3,1,9,6,9,4.181818182,4.5,4.1111111110000005,0,0,0,0,0,0,639,0.99687011,0.00312989,0,0,0,0.0,0,0.0,0,0,100.0,0,50.0,50.0,0,0,0,50.0,0,1,0,0,1,0,461,9035,613509,0,1,4
10456,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,53,0.20754717,0.79245283,0,1,0,0.30952381,0,0.095238095,0,1,50.0,0,33.33333333,66.66666667,0,0,0,5.405405405,0,0,0,1,0,0,183,4930,7447880,0,0,3
1002,70,23,0,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.057142857,0.0,0,0,0,0,0,2,1,0,0,0,0,0,8,3,2,3,2,15,15,8,6.375,9.0,5.5,3,0,0,0,0,0,38,0.421052632,0.578947368,0,2,0,0.227272727,0,0.181818182,0,1,42.85714286,0,0.0,100.0,0,0,0,11.11111111,0,0,0,1,1,0,318,778,0,0,1,0
8211,69,24,0,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,2,3,2,16,16,7,5.444444444,9.5,4.285714286,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,156,574,0,0,1,2
9075,43,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,4,5,4,10,10,10,7.25,7.5,7.0,0,0,0,0,0,0,462,0.805194805,0.194805195,0,2,0,0.166666667,0,0.022222222,0,1,36.66666667,0,66.66666667,33.33333333,0,0,0,60.50420168,0,0,0,1,0,0,141,6069,14592,0,0,5
10419,39,30,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0,0,0,0,0,2,1,0,0,0,0,0,3,0,6,6,0,9,9,0,8.0,8.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,177,189,0,0,1,2
7317,29,20,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,4,3,3,0,6,6,0,5.0,5.0,0.0,0,0,0,0,0,0,973,0.956834532,0.043165468,0,0,0,0.357142857,0,0.095238095,0,0,93.75,0,76.08695652,23.91304348,0,0,0,63.85542169,0,0,0,1,1,0,141,7365,624160,1,0,5
1160,40,14,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,1,1,0,2,0,7,4,2,2,3,5,3,5,3.285714286,2.666666667,3.75,0,0,0,0,0,0,98,0.8979591840000001,0.102040816,0,0,0,0.6,0,0.0,0,1,92.30769231,0,0.0,0.0,0,0,0,69.23076923,0,0,0,0,0,0,198,5621,49703,0,1,5
304,85,17,0,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,11,0,2,12,2,12,12,8,5.727272727000001,12.0,5.1,5,0,0,0,1,0,58,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,607,4505,0,0,1,0
2973,29,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,7,7,0,9,9,0,8.0,8.0,0.0,0,0,0,0,0,0,14,0.428571429,0.571428571,0,2,0,0.0,0,0.0,0,1,33.33333333,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,1,0,-1,0,0,1,0
3312,127,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.299212598,0.278688525,0,0,0,0,1,3,0,0,0,0,0,0,12,7,2,4,2,32,20,32,8.666666667000001,8.666666667000001,8.666666667000001,0,0,0,0,0,2,51,0.588235294,0.411764706,0,1,0,0.095238095,0,0.0,0,1,9.090909091,0,50.0,50.0,0,0,0,100.0,0,0,0,1,0,0,157,1669,1961063,0,1,0
1355,48,18,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,2,0,0,0,0,0,0,4,5,3,3,7,13,10,13,8.25,6.5,10.0,0,0,0,0,0,0,85,0.976470588,0.023529412,0,0,0,0.0,0,0.0,0,0,100.0,0,96.96969697,3.03030303,0,0,0,0.0,0,0,0,1,1,0,110,9021,207068,0,0,4
